# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.500       2.1991149      0.76715817      0.41333189
0.500       2.2619467      0.71897672      0.42153360
0.500       2.3247786      0.67630778      0.43048638
0.500       2.3876104      0.64871606      0.44731690
0.500       2.4504423      0.59203139      0.44131472
0.500       2.5132741      0.57168526      0.45977657
0.500       2.5761060      0.53609760      0.46430707
0.500       2.6389378      0.50117871      0.46660603
0.500       2.7017697      0.47323853      0.47281944
0.500       2.7646015      0.43973560      0.47071661
0.500       2.8274334      0.43077497      0.49328495
0.500       2.8902652      0.40133827      0.49090102
0.500       2.9530971      0.37915573      0.49467625
0.500       3.0159289      0.35677166      0.49581987
0.500       3.0787608      0.34867191      0.51548385
0.500       3.1415927      0.32401307      0.50895853
0.500       3.2044245      0.31382787      0.52313274
0.500       3.2672564      0.29731529      0.52533597
0.500       3.3300882      0.28180523      0.52721350
0.500       3.3929201      0.26761525      0.52954395
0.500       3.4557519      0.25868096      0.54083203
0.500       3.5185838      0.24249358      0.53514834
0.500       3.5814156      0.23367818      0.54381676
0.500       3.6442475      0.22117505      0.54228798
0.500       3.7070793      0.21387039      0.55197137
0.500       3.7699112      0.20503379      0.55653060
0.500       3.8327430      0.19543651      0.55744890
0.500       3.8955749      0.18855307      0.56470098
0.500       3.9584067      0.18017330      0.56613754
0.500       4.0212386      0.17322112      0.57062479
0.500       4.1469023      0.15931039      0.57555361
0.500       4.2725660      0.14965242      0.59131696
0.500       4.3982297      0.13900841      0.59916310
0.500       4.5238934      0.12750972      0.59806810
0.500       4.6495571      0.12152685      0.61883842
0.500       4.7752208      0.11225583      0.61924077
0.500       4.9008845      0.10554751      0.62942164
0.500       5.0265482      0.10166813      0.65413089
0.500       5.1522120     0.096300699      0.66723814
0.500       5.2778757     0.090118979      0.67121861
0.500       5.4035394     0.086274869      0.68958773
0.500       5.5292031     0.081763623      0.70019339
0.500       5.6548668     0.077031709      0.70567857
0.500       5.7805305     0.074194041      0.72600962
0.500       5.9061942     0.071238948      0.74355127
0.500       6.0318579     0.068201178      0.75825528
0.500       6.1575216     0.064913311      0.76775358
0.500       6.2831853     0.063028805      0.79204333
0.500       6.4088490     0.060454860      0.80619778
0.500       6.5345127     0.058004405      0.81991882
0.500       6.6601764     0.055553413      0.83145395
0.500       6.7858401     0.054185918      0.85776350
0.500       6.9115038     0.052223867      0.87348801
0.500       7.0371675     0.050357774      0.88905873
0.500       7.1628313     0.049340228      0.91859815
0.500       7.2884950     0.047071968      0.92330713
0.500       7.4141587     0.046259577      0.95511912
0.500       7.5398224     0.044809564      0.97302571
0.500       7.6654861     0.043625655      0.99547721
0.500       7.7911498     0.042640513       1.0216387
0.500       7.9168135     0.042158459       1.0597568
0.500       8.0424772     0.040394662       1.0645443
0.500       8.2938046     0.039089451       1.1297731
0.500       8.5451320     0.037261534       1.1778428
0.500       8.7964594     0.034667282       1.1954014
0.500       9.0477868     0.033523966       1.2579191
0.500       9.2991143     0.032489595       1.3235468
0.500       9.5504417     0.031783735       1.4026379
0.500       9.8017691     0.030470885       1.4536797
0.500       10.053096     0.030120840       1.5503755
0.500       10.304424     0.028701210       1.5908954
0.500       10.555751     0.027466731       1.6366080
0.500       10.807079     0.026833780       1.7158411
0.500       11.058406     0.026437863       1.8112326
0.500       11.309734     0.025710004       1.8842110
0.500       11.561061     0.025433484       1.9909905
0.500       11.812388     0.024930621       2.0816921
0.500       12.063716     0.023760091       2.1133024
0.500       12.315043     0.023487968       2.2224066
0.500       12.566371     0.023475496       2.3600143
0.500       12.817698     0.022337149       2.3830224
0.500       13.069025     0.022084279       2.4973712
0.500       13.320353     0.021654840       2.5928204
0.500       13.571680     0.021406108       2.7108708
0.500       13.823008     0.020843422       2.7889898
0.500       14.074335     0.020853929       2.9453833
0.500       14.325663     0.020250396       3.0161152
0.500       14.576990     0.020126317       3.1581890
0.500       14.828317     0.019707431       3.2551866
0.500       15.079645     0.019361091       3.3633605
0.500       15.330972     0.019301639       3.5234939
0.500       15.582300     0.018818078       3.6069503
0.500       15.833627     0.018851515       3.7910346
0.500       16.084954     0.018390447       3.8772343
0.500       16.587609     0.018407718       4.2561959
0.500       17.090264     0.017634711       4.4594872
0.500       17.592919     0.016937674       4.6723755
0.500       18.095574     0.016884212       5.0683679
0.500       18.598229     0.016362783       5.3326388
0.500       19.100883     0.016269310       5.7438058
0.500       19.603538     0.015981510       6.0994611
0.500       20.106193     0.015400587       6.3415742
0.500       20.608848     0.015259089       6.7664363
0.500       21.111503     0.015127230       7.2108606
0.500       21.614157     0.014345812       7.3385509
0.500       22.116812     0.014484368       7.9384808
0.500       22.619467     0.014325358       8.3989083
0.500       23.122122     0.014181232       8.8811104
0.500       23.624777     0.013870259       9.2652678
0.500       24.127432     0.013709947       9.7552702
0.500       24.630086     0.013625478       10.313827
0.500       25.132741     0.013274583       10.676053
0.500       25.635396     0.013127432       11.203924
0.500       26.138051     0.013061026       11.815910
0.500       26.640706     0.012941373       12.396178
0.500       27.143361     0.012644937       12.810845
0.500       27.646015     0.012809257       13.711717
0.500       28.148670     0.012542626       14.172041
0.500       28.651325     0.012313701       14.672124
0.500       29.153980     0.012283586       15.420163
0.500       29.656635     0.012044924       15.916219
0.500       30.159289     0.011903458       16.542713
0.500       30.661944     0.011794443       17.224505
0.500       31.164599     0.011691653       17.927957
0.500       31.667254     0.011595138       18.654234
0.500       32.169909     0.011409043       19.242832
0.500       33.175218     0.011516592       21.302748
0.500       34.180528     0.011381518       23.025377
0.500       35.185838     0.010792679       23.817887
0.500       36.191147     0.010889630       26.151128
0.500       37.196457     0.010515274       27.415462
0.500       38.201767     0.010400329       29.374309
0.500       39.207076     0.010088738       30.803530
0.500       40.212386     0.010006094       32.962061
0.500       41.217696     0.010060807       35.690630
0.500       42.223005    0.0096324330       36.732770
0.500       43.228315    0.0096459774       39.474935
0.500       44.233625    0.0095330023       41.798196
0.500       45.238934    0.0092581282       43.424072
0.500       46.244244    0.0094896460       47.543737
0.500       47.249554    0.0090392849       48.305598
0.500       48.254863    0.0090232584       51.363773
0.500       49.260173    0.0088636212       53.674652
0.500       50.265482    0.0089120129       57.339728
0.500       51.270792    0.0086874720       59.316260
0.500       52.276102    0.0086825712       62.838845
0.500       53.281411    0.0084388879       64.666989
0.500       54.286721    0.0083233657       67.460580
0.500       55.292031    0.0083243649       71.286779
0.500       56.297340    0.0082934144       74.966504
0.500       57.302650    0.0080893663       77.109677
0.500       58.307960    0.0080335652       80.679298
0.500       59.313269    0.0079106972       83.625862
0.500       60.318579    0.0077276450       85.915343
0.500       61.323889    0.0077145139       90.129691
0.500       62.329198    0.0076643695       94.020232
0.500       63.334508    0.0076310024       98.213921
0.500       64.339818    0.0074671800       100.75494
0.500       66.350437    0.0073581728       108.88589
0.500       68.361056    0.0072850097       117.90350
0.500       70.371675    0.0071037481       125.41558
0.500       72.382295    0.0070117327       134.70777
0.500       74.392914    0.0068423558       142.71533
0.500       76.403533    0.0066783312       150.89628
0.500       78.414153    0.0065618586       160.28043
0.500       80.424772    0.0064016306       168.70594
0.500       82.435391    0.0062746148       178.07315
0.500       84.446011    0.0062172280       189.67254
0.500       86.456630    0.0061916875       202.70954
0.500       88.467249    0.0059478952       208.63210
0.500       90.477868    0.0058612818       219.93277
0.500       92.488488    0.0057611378       230.90937
0.500       94.499107    0.0056638379       242.13869
0.500       96.509726    0.0055844347       254.30958
0.500       98.520346    0.0055291486       267.85903
0.500       100.53096    0.0052819644       271.87250
0.500       102.54158    0.0053521560       292.34730
0.500       104.55220    0.0052910576       306.34607
0.500       106.56282    0.0052216191       320.10510
0.500       108.57344    0.0050333629       326.36180
0.500       110.58406    0.0050451344       345.63730
0.500       112.59468    0.0048448676       350.35296
0.500       114.60530    0.0047970027       365.80895
0.500       116.61592    0.0047898177       384.82454
0.500       118.62654    0.0047098758       398.31374
0.500       120.63716    0.0046055648       409.63442
0.500       122.64778    0.0045489830       425.17099
