# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.750       88.467249     0.070465282       2471.6844
0.750       90.477868     0.068664415       2576.4936
0.750       92.488488     0.064844918       2599.0177
0.750       94.499107     0.063653670       2721.3025
0.750       96.509726     0.061782797       2813.5269
0.750       98.520346     0.059032741       2859.8351
0.750       100.53096     0.058402179       3006.0684
0.750       102.54158     0.057301050       3129.9176
0.750       104.55220     0.054518322       3156.5474
0.750       106.56282     0.052353780       3209.4857
0.750       108.57344     0.052603609       3410.8029
0.750       110.58406     0.050275918       3444.3547
0.750       112.59468     0.048196458       3485.2907
0.750       114.60530     0.047763948       3642.3744
0.750       116.61592     0.046166859       3709.1475
0.750       118.62654     0.045020157       3807.3504
0.750       120.63716     0.042707146       3798.5172
0.750       122.64778     0.042134522       3938.1057
0.750       124.65840     0.040440820       3968.7598
0.750       126.66902     0.041519843       4275.0102
0.750       128.67964     0.039046627       4214.8608
0.750       132.70087     0.036487893       4319.5688
0.750       136.72211     0.034229121       4431.8218
0.750       140.74335     0.032920801       4649.6934
0.750       144.76459     0.030731783       4723.2947
0.750       148.78583     0.031374612       5235.2006
0.750       152.80707     0.030292048       5475.5684
0.750       156.82831     0.027941480       5460.0046
0.750       160.84954     0.027892832       5880.6100
0.750       164.87078     0.025920418       5884.9578
0.750       168.89202     0.024653802       6017.0215
0.750       172.91326     0.023760581       6223.1779
0.750       176.93450     0.024010293       6737.6007
0.750       180.95574     0.021844642       6557.4087
0.750       184.97698     0.021940000       7034.9322
0.750       188.99821     0.019464244       6657.0358
0.750       193.01945     0.019093385       6955.9497
0.750       197.04069     0.017841261       6914.5446
0.750       201.06193     0.018405127       7578.7680
0.750       205.08317     0.018279793       7987.8812
0.750       209.10441     0.018023752       8348.4342
0.750       213.12565     0.016882481       8279.6824
0.750       217.14688     0.016039859       8320.1589
0.750       221.16812     0.015625901       8564.1235
0.750       225.18936     0.015039569       8700.6008
0.750       229.21060     0.015050551       9181.7774
0.750       233.23184     0.014782145       9501.0418
0.750       237.25308     0.014178196       9592.3892
0.750       241.27432     0.013742134       9778.1727
0.750       245.29555     0.012963553       9693.1144
0.750       249.31679     0.012529465       9836.8802
0.750       253.33803     0.012317026       10145.590
0.750       257.35927     0.012502502       10796.591
0.750       265.40175     0.010681241       10115.871
0.750       273.44422     0.010560207       10938.278
0.750       281.48670     0.010309637       11648.964
0.750       289.52918     0.010249998       12602.917
0.750       297.57166    0.0082444890       11005.472
0.750       305.61413    0.0092054161       13311.714
0.750       313.65661    0.0095375527       14909.756
0.750       321.69909    0.0084786572       14300.355
0.750       329.74156    0.0084613695       15368.518
0.750       337.78404    0.0084362034       16471.558
0.750       345.82652    0.0072740080       15241.191
0.750       353.86900    0.0075626932       16977.521
0.750       361.91147    0.0066474700       15963.705
0.750       369.95395    0.0061578980       15795.950
0.750       377.99643    0.0066424889       18174.572
0.750       386.03891    0.0063501758       18507.563
0.750       394.08138    0.0060847621       18865.643
0.750       402.12386    0.0053990069       17785.401
0.750       410.16634    0.0052026761       18187.671
0.750       418.20881    0.0052161585       19328.608
0.750       426.25129    0.0048673175       19096.644
0.750       434.29377    0.0048005249       19920.938
0.750       442.33625    0.0046958150       20589.169
0.750       450.37872    0.0042320501       19586.402
0.750       458.42120    0.0041058837       20038.767
0.750       466.46368    0.0043043138       22132.358
0.750       474.50615    0.0043837776       23727.081
0.750       482.54863    0.0042109058       23970.056
0.750       490.59111    0.0037207803       22256.830
0.750       498.63359    0.0039554152       24843.165
0.750       506.67606    0.0041278407       27200.967
0.750       514.71854    0.0033420875       23088.595
0.500     0.015707963       5521.8198    0.0010842068
0.500     0.031415927       13744.375     0.021589613
0.500     0.047123890       6913.5713     0.036651867
0.500     0.062831853       6020.0486     0.075650162
0.500     0.078539816       4640.6346      0.11389831
0.500     0.094247780       3536.5447      0.14999017
0.500      0.10995574       2846.8654      0.19173039
0.500      0.12566371       2490.4182      0.25036414
0.500      0.14137167       1957.6530      0.28021613
0.500      0.15707963       1743.8922      0.34241243
0.500      0.17278760       1539.2640      0.40227316
0.500      0.18849556       1348.9582      0.45769075
0.500      0.20420352       1242.7172      0.53608325
0.500      0.21991149       1124.8919      0.60607281
0.500      0.23561945       994.59606      0.65909862
0.500      0.25132741       939.44569      0.75554706
0.500      0.26703538       829.40577      0.80009897
0.500      0.28274334       786.03957      0.90010218
0.500      0.29845130       714.51248      0.96227790
0.500      0.31415927       671.19744       1.0543145
0.500      0.32986723       627.46973       1.1409866
0.500      0.34557519       568.91013       1.1894374
0.500      0.36128316       552.06109       1.3188656
0.500      0.37699112       524.33338       1.4232170
0.500      0.39269908       487.74938       1.4963963
0.500      0.40840704       466.96216       1.6115049
0.500      0.42411501       444.19296       1.7166939
0.500      0.43982297       419.77383       1.8093365
0.500      0.45553093       395.55823       1.8942370
0.500      0.47123890       386.80389       2.0506167
0.500      0.48694686       363.47751       2.1261432
0.500      0.50265482       355.11000       2.2847713
0.500      0.51836279       339.69384       2.3969523
0.500      0.53407075       327.27395       2.5256786
0.500      0.54977871       316.99297       2.6686011
0.500      0.56548668       303.77150       2.7828155
0.500      0.58119464       301.43524       2.9979825
0.500      0.59690260       289.47297       3.1188084
0.500      0.61261057       284.38765       3.3123364
0.500      0.62831853       273.42299       3.4359347
0.500      0.64402649       264.93101       3.5852071
0.500      0.65973446       256.89210       3.7370465
0.500      0.67544242       252.46682       3.9413006
0.500      0.69115038       246.21168       4.1180970
0.500      0.70685835       238.34919       4.2646276
0.500      0.72256631       231.31162       4.4207997
0.500      0.73827427       222.29701       4.5316575
0.500      0.75398224       219.58547       4.7682300
0.500      0.76969020       214.66762       4.9588923
0.500      0.78539816       213.16682       5.2319009
0.500      0.80110613       206.32808       5.3740134
0.500      0.81681409       199.81656       5.5165988
0.500      0.83252205       195.58380       5.7172922
0.500      0.84823002       194.85065       6.0243893
0.500      0.86393798       188.23399       6.1491629
0.500      0.87964594       184.16037       6.3502402
0.500      0.89535391       178.55367       6.4926687
0.500      0.91106187       177.36479       6.7948719
0.500      0.92676983       174.51005       7.0373050
0.500      0.94247780       170.62999       7.2366740
0.500      0.95818576       169.08251       7.5356044
0.500      0.97389372       165.57113       7.7479993
0.500      0.98960169       163.44162       8.0244302
0.500       1.0053096       160.39053       8.2555980
0.500       1.0367256       152.50612       8.6089258
0.500       1.0681415       147.68599       9.1179233
0.500       1.0995574       141.82024       9.5512946
0.500       1.1309734       142.20579       10.421846
0.500       1.1623893       137.37460       10.930285
0.500       1.1938052       131.52371       11.336388
0.500       1.2252211       128.16693       11.942347
0.500       1.2566371       123.17087       12.382486
0.500       1.2880530       121.08565       13.108835
0.500       1.3194689       116.96766       13.612364
0.500       1.3508848       114.07124       14.246278
